fecha,servicio,tienda,ventas
2/3/2020,Pro,tienda_B,10332
5/11/2021,Pro,tienda_B,10120
3/2/2020,Pro,tienda_B,11910
3/28/2020,Pro,tienda_B,2766
8/29/2020,Pro,tienda_B,2994
6/7/2021,Pro,tienda_B,10416
6/21/2021,Pro,tienda_B,10440
6/3/2021,Pro,tienda_B,9046
8/15/2020,Pro,tienda_B,2982
9/24/2020,Pro,tienda_B,10498
2/17/2020,Pro,tienda_B,10592
4/11/2020,Pro,tienda_B,2659
2/26/2020,Pro,tienda_B,11150
6/13/2020,Pro,tienda_B,3129
2/17/2021,Pro,tienda_B,8394
5/24/2020,Pro,tienda_B,2071
9/8/2020,Pro,tienda_B,11919
4/10/2020,Pro,tienda_B,7735
6/15/2021,Pro,tienda_B,10322
2/5/2021,Pro,tienda_B,8948
8/27/2020,Pro,tienda_B,10993
6/4/2021,Pro,tienda_B,8444
5/6/2021,Pro,tienda_B,9985
6/19/2021,Pro,tienda_B,2517
4/7/2021,Pro,tienda_B,10036
1/21/2021,Pro,tienda_B,10145
8/8/2020,Pro,tienda_B,2972
2/24/2020,Pro,tienda_B,11050
8/17/2020,Pro,tienda_B,11643
8/19/2020,Pro,tienda_B,11094
3/31/2021,Pro,tienda_B,9783
12/9/2020,Pro,tienda_B,10400
4/20/2021,Pro,tienda_B,10161
9/12/2020,Pro,tienda_B,3203
3/7/2020,Pro,tienda_B,2956
5/14/2021,Pro,tienda_B,8333
7/3/2020,Pro,tienda_B,8157
4/9/2020,Pro,tienda_B,9387
2/15/2020,Pro,tienda_B,2827
2/13/2021,Pro,tienda_B,2107
7/2/2020,Pro,tienda_B,10603
7/20/2020,Pro,tienda_B,12407
2/23/2020,Pro,tienda_B,2272
2/29/2020,Pro,tienda_B,2876
11/10/2020,Pro,tienda_B,10614
5/23/2020,Pro,tienda_B,2948
7/17/2020,Pro,tienda_B,10291
12/7/2020,Pro,tienda_B,10819
12/25/2020,Pro,tienda_B,3857
6/15/2020,Pro,tienda_B,12601
4/18/2020,Pro,tienda_B,2961
9/16/2020,Pro,tienda_B,10525
11/11/2020,Pro,tienda_B,9599
4/22/2021,Pro,tienda_B,9424
4/5/2021,Pro,tienda_B,6934
5/10/2020,Pro,tienda_B,1966
2/5/2020,Pro,tienda_B,9970
6/1/2020,Pro,tienda_B,11030
2/20/2021,Pro,tienda_B,3706
3/16/2020,Pro,tienda_B,10568
5/5/2020,Pro,tienda_B,8389
4/11/2021,Pro,tienda_B,1718
5/20/2021,Pro,tienda_B,9336
11/23/2020,Pro,tienda_B,11051
6/19/2020,Pro,tienda_B,9900
1/22/2021,Pro,tienda_B,9211
6/22/2021,Pro,tienda_B,10036
11/28/2020,Pro,tienda_B,2485
12/26/2020,Pro,tienda_B,2143
12/19/2020,Pro,tienda_B,2706
4/15/2021,Pro,tienda_B,9656
8/1/2020,Pro,tienda_B,2600
1/1/2021,Pro,tienda_B,1461
5/25/2021,Pro,tienda_B,10096
11/17/2020,Pro,tienda_B,10826
5/7/2021,Pro,tienda_B,8677
5/10/2021,Pro,tienda_B,10153
6/11/2021,Pro,tienda_B,8882
4/27/2021,Pro,tienda_B,9744
3/13/2021,Pro,tienda_B,2781
6/17/2020,Pro,tienda_B,11349
4/24/2021,Pro,tienda_B,2575
5/30/2021,Pro,tienda_B,1662
11/30/2020,Pro,tienda_B,10814
8/16/2020,Pro,tienda_B,2078
12/13/2020,Pro,tienda_B,2093
3/8/2020,Pro,tienda_B,2127
12/28/2020,Pro,tienda_B,9295
3/19/2021,Pro,tienda_B,8759
2/4/2020,Pro,tienda_B,10334
4/19/2021,Pro,tienda_B,10222
9/11/2020,Pro,tienda_B,9263
3/5/2021,Pro,tienda_B,9249
4/25/2021,Pro,tienda_B,3347
11/3/2020,Pro,tienda_B,9874
5/22/2021,Pro,tienda_B,2791
9/17/2020,Pro,tienda_B,10775
6/28/2020,Pro,tienda_B,4257
6/14/2021,Pro,tienda_B,7906
3/20/2021,Pro,tienda_B,2787
4/7/2020,Pro,tienda_B,9911
1/23/2021,Pro,tienda_B,2789
1/18/2021,Pro,tienda_B,10012
9/25/2020,Pro,tienda_B,9492
7/13/2020,Pro,tienda_B,12099
2/7/2020,Pro,tienda_B,9143
1/13/2021,Pro,tienda_B,10557
6/20/2020,Pro,tienda_B,3212
6/11/2020,Pro,tienda_B,10498
12/8/2020,Pro,tienda_B,10127
8/21/2020,Pro,tienda_B,9907
3/30/2021,Pro,tienda_B,10071
3/25/2021,Pro,tienda_B,9358
6/6/2020,Pro,tienda_B,2793
6/8/2021,Pro,tienda_B,10351
1/5/2021,Pro,tienda_B,10776
6/22/2020,Pro,tienda_B,12642
6/12/2021,Pro,tienda_B,2395
6/21/2020,Pro,tienda_B,2068
6/20/2021,Pro,tienda_B,1778
8/11/2020,Pro,tienda_B,11915
12/18/2020,Pro,tienda_B,9118
12/17/2020,Pro,tienda_B,9991
5/13/2020,Pro,tienda_B,10961
6/27/2020,Pro,tienda_B,2860
12/29/2020,Pro,tienda_B,8613
1/4/2021,Pro,tienda_B,10837
2/18/2020,Pro,tienda_B,11907
2/12/2021,Pro,tienda_B,7092
4/21/2020,Pro,tienda_B,10502
2/7/2021,Pro,tienda_B,2946
2/16/2021,Pro,tienda_B,8135
4/28/2021,Pro,tienda_B,9364
6/17/2021,Pro,tienda_B,9728
3/27/2020,Pro,tienda_B,8874
5/8/2021,Pro,tienda_B,3562
1/7/2021,Pro,tienda_B,10037
4/29/2021,Pro,tienda_B,8905
2/14/2021,Pro,tienda_B,1714
2/16/2020,Pro,tienda_B,2068
12/10/2020,Pro,tienda_B,10214
6/26/2020,Pro,tienda_B,8381
9/29/2020,Pro,tienda_B,10354
11/26/2020,Pro,tienda_B,7352
3/14/2021,Pro,tienda_B,1929
7/8/2020,Pro,tienda_B,11491
2/2/2020,Pro,tienda_B,1746
9/19/2020,Pro,tienda_B,2799
2/20/2020,Pro,tienda_B,10775
2/18/2021,Pro,tienda_B,9408
5/9/2021,Pro,tienda_B,1896
7/30/2020,Pro,tienda_B,10737
7/21/2020,Pro,tienda_B,11913
5/12/2021,Pro,tienda_B,9634
5/29/2021,Pro,tienda_B,2337
2/27/2021,Pro,tienda_B,2737
4/4/2021,Pro,tienda_B,1517
7/7/2020,Pro,tienda_B,12285
2/22/2021,Pro,tienda_B,10877
4/26/2021,Pro,tienda_B,9903
6/29/2020,Pro,tienda_B,12329
5/1/2020,Pro,tienda_B,5633
9/22/2020,Pro,tienda_B,10271
3/3/2021,Pro,tienda_B,10620
6/24/2020,Pro,tienda_B,11261
7/5/2020,Pro,tienda_B,1899
6/7/2020,Pro,tienda_B,2155
4/23/2020,Pro,tienda_B,10243
4/6/2020,Pro,tienda_B,7992
2/9/2021,Pro,tienda_B,9309
2/22/2020,Pro,tienda_B,2777
8/14/2020,Pro,tienda_B,10010
12/4/2020,Pro,tienda_B,8913
6/24/2021,Pro,tienda_B,8143
4/12/2020,Pro,tienda_B,1746
7/18/2020,Pro,tienda_B,2900
8/23/2020,Pro,tienda_B,2300
5/2/2021,Pro,tienda_B,1675
12/27/2020,Pro,tienda_B,1800
3/18/2021,Pro,tienda_B,10168
8/28/2020,Pro,tienda_B,10085
7/14/2020,Pro,tienda_B,11391
5/1/2021,Pro,tienda_B,2223
4/4/2020,Pro,tienda_B,2231
11/19/2020,Pro,tienda_B,10385
7/25/2020,Pro,tienda_B,2811
3/1/2020,Pro,tienda_B,2187
6/16/2020,Pro,tienda_B,11875
3/30/2020,Pro,tienda_B,10591
4/3/2020,Pro,tienda_B,8300
7/9/2020,Pro,tienda_B,10592
5/7/2020,Pro,tienda_B,10710
12/24/2020,Pro,tienda_B,6196
5/19/2021,Pro,tienda_B,9364
4/22/2020,Pro,tienda_B,10608
6/25/2020,Pro,tienda_B,8866
4/13/2021,Pro,tienda_B,9848
2/10/2020,Pro,tienda_B,11378
5/27/2021,Pro,tienda_B,9905
5/28/2020,Pro,tienda_B,10615
2/4/2021,Pro,tienda_B,9929
5/18/2021,Pro,tienda_B,10267
8/2/2020,Pro,tienda_B,1936
4/6/2021,Pro,tienda_B,10387
1/12/2021,Pro,tienda_B,10946
3/9/2020,Pro,tienda_B,12279
3/24/2021,Pro,tienda_B,10328
11/4/2020,Pro,tienda_B,10275
7/15/2020,Pro,tienda_B,11270
4/16/2020,Pro,tienda_B,10260
8/10/2020,Pro,tienda_B,11684
3/20/2020,Pro,tienda_B,8532
8/24/2020,Pro,tienda_B,12318
4/1/2021,Pro,tienda_B,9052
1/28/2021,Pro,tienda_B,10107
2/19/2020,Pro,tienda_B,11302
6/9/2021,Pro,tienda_B,9529
3/29/2020,Pro,tienda_B,1934
5/2/2020,Pro,tienda_B,2397
11/8/2020,Pro,tienda_B,2175
5/23/2021,Pro,tienda_B,2103
3/11/2021,Pro,tienda_B,9935
3/29/2021,Pro,tienda_B,10080
11/7/2020,Pro,tienda_B,2838
2/23/2021,Pro,tienda_B,10176
3/6/2021,Pro,tienda_B,2801
4/21/2021,Pro,tienda_B,9242
12/2/2020,Pro,tienda_B,10181
3/22/2020,Pro,tienda_B,1856
8/31/2020,Pro,tienda_B,11721
9/18/2020,Pro,tienda_B,9804
8/3/2020,Pro,tienda_B,11064
10/31/2020,Pro,tienda_B,2661
4/17/2021,Pro,tienda_B,2767
1/6/2021,Pro,tienda_B,9811
3/9/2021,Pro,tienda_B,10749
3/21/2020,Pro,tienda_B,2788
3/2/2021,Pro,tienda_B,11001
8/7/2020,Pro,tienda_B,9915
5/16/2020,Pro,tienda_B,3136
1/24/2021,Pro,tienda_B,2047
7/1/2020,Pro,tienda_B,11583
1/27/2021,Pro,tienda_B,10438
7/23/2020,Pro,tienda_B,10711
3/27/2021,Pro,tienda_B,2648
3/6/2020,Pro,tienda_B,10697
1/15/2021,Pro,tienda_B,9594
3/15/2020,Pro,tienda_B,2129
4/20/2020,Pro,tienda_B,10989
5/30/2020,Pro,tienda_B,2801
2/14/2020,Pro,tienda_B,9167
9/7/2020,Pro,tienda_B,8577
5/17/2021,Pro,tienda_B,10450
8/9/2020,Pro,tienda_B,1950
8/12/2020,Pro,tienda_B,11049
5/13/2021,Pro,tienda_B,8787
9/26/2020,Pro,tienda_B,2568
5/14/2020,Pro,tienda_B,10847
6/10/2021,Pro,tienda_B,9448
9/4/2020,Pro,tienda_B,9525
4/27/2020,Pro,tienda_B,11433
12/3/2020,Pro,tienda_B,10310
9/20/2020,Pro,tienda_B,2109
4/18/2021,Pro,tienda_B,2001
7/6/2020,Pro,tienda_B,12140
2/21/2020,Pro,tienda_B,9809
4/25/2020,Pro,tienda_B,2704
2/12/2020,Pro,tienda_B,10715
8/6/2020,Pro,tienda_B,10870
9/2/2020,Pro,tienda_B,10954
3/18/2020,Pro,tienda_B,9653
7/19/2020,Pro,tienda_B,2264
7/24/2020,Pro,tienda_B,9931
3/23/2020,Pro,tienda_B,10067
12/22/2020,Pro,tienda_B,9383
6/5/2020,Pro,tienda_B,9883
4/5/2020,Pro,tienda_B,1754
7/4/2020,Pro,tienda_B,2530
8/4/2020,Pro,tienda_B,11228
11/29/2020,Pro,tienda_B,2002
5/15/2020,Pro,tienda_B,10170
7/12/2020,Pro,tienda_B,2287
3/16/2021,Pro,tienda_B,10628
6/24/2021,Pro,tienda_C,3228
6/25/2020,Pro,tienda_C,3150
3/27/2021,Pro,tienda_C,1664
1/30/2021,Pro,tienda_C,1794
4/13/2021,Pro,tienda_C,4772
8/20/2020,Pro,tienda_C,4786
3/15/2021,Pro,tienda_C,5472
12/11/2020,Pro,tienda_C,5157
3/10/2021,Pro,tienda_C,5278
7/16/2020,Pro,tienda_C,5153
1/17/2021,Pro,tienda_C,1937
7/25/2020,Pro,tienda_C,1782
2/9/2021,Pro,tienda_C,5309
2/26/2021,Pro,tienda_C,4985
5/18/2021,Pro,tienda_C,4560
3/17/2020,Pro,tienda_C,4
8/17/2020,Pro,tienda_C,5648
1/8/2021,Pro,tienda_C,4399
3/18/2021,Pro,tienda_C,5522
1/21/2021,Pro,tienda_C,5430
6/15/2021,Pro,tienda_C,5221
7/31/2020,Pro,tienda_C,4133
4/20/2021,Pro,tienda_C,5184
11/5/2020,Pro,tienda_C,5462
1/27/2021,Pro,tienda_C,5330
8/7/2020,Pro,tienda_C,4437
9/3/2020,Pro,tienda_C,4704
7/9/2020,Pro,tienda_C,3202
5/21/2021,Pro,tienda_C,4432
6/21/2021,Pro,tienda_C,4774
4/8/2020,Pro,tienda_C,2
2/15/2020,Pro,tienda_C,0
4/6/2020,Pro,tienda_C,2
5/7/2020,Pro,tienda_C,2
2/11/2020,Pro,tienda_C,6
5/15/2020,Pro,tienda_C,2
2/22/2020,Pro,tienda_C,0
3/19/2020,Pro,tienda_C,0
4/4/2020,Pro,tienda_C,0
4/23/2020,Pro,tienda_C,0
4/18/2020,Pro,tienda_C,0
11/1/2020,Pro,tienda_C,2105
5/5/2021,Pro,tienda_C,4554
2/10/2021,Pro,tienda_C,4847
8/31/2020,Pro,tienda_C,4871
6/13/2021,Pro,tienda_C,1604
8/13/2020,Pro,tienda_C,5154
2/3/2021,Pro,tienda_C,5471
3/9/2020,Pro,tienda_C,0
2/8/2021,Pro,tienda_C,5330
12/25/2020,Pro,tienda_C,1198
4/12/2021,Pro,tienda_C,5436
4/17/2021,Pro,tienda_C,1632
11/6/2020,Pro,tienda_C,4737
7/26/2020,Pro,tienda_C,2087
5/3/2020,Pro,tienda_C,0
11/21/2020,Pro,tienda_C,1913
11/10/2020,Pro,tienda_C,5791
5/2/2021,Pro,tienda_C,1453
8/18/2020,Pro,tienda_C,5227
9/14/2020,Pro,tienda_C,5180
9/30/2020,Pro,tienda_C,4935
7/27/2020,Pro,tienda_C,5185
5/26/2021,Pro,tienda_C,4897
8/5/2020,Pro,tienda_C,5352
5/21/2020,Pro,tienda_C,2738
9/15/2020,Pro,tienda_C,5607
3/23/2021,Pro,tienda_C,5456
3/3/2020,Pro,tienda_C,2
2/8/2020,Pro,tienda_C,0
2/26/2020,Pro,tienda_C,0
4/29/2020,Pro,tienda_C,2
2/14/2020,Pro,tienda_C,4
2/21/2021,Pro,tienda_C,1984
4/24/2021,Pro,tienda_C,1721
11/29/2020,Pro,tienda_C,2042
7/6/2020,Pro,tienda_C,3097
12/22/2020,Pro,tienda_C,5554
9/1/2020,Pro,tienda_C,4850
5/23/2020,Pro,tienda_C,767
3/31/2021,Pro,tienda_C,5207
5/28/2020,Pro,tienda_C,2765
4/7/2021,Pro,tienda_C,4965
6/7/2021,Pro,tienda_C,4763
12/16/2020,Pro,tienda_C,5852
1/2/2021,Pro,tienda_C,938
11/18/2020,Pro,tienda_C,5791
5/10/2021,Pro,tienda_C,4741
2/16/2021,Pro,tienda_C,4882
6/19/2020,Pro,tienda_C,2441
2/5/2021,Pro,tienda_C,4737
8/25/2020,Pro,tienda_C,5248
4/3/2021,Pro,tienda_C,1333
1/12/2021,Pro,tienda_C,5543
6/1/2020,Pro,tienda_C,2622
9/18/2020,Pro,tienda_C,4733
3/26/2021,Pro,tienda_C,4638
7/13/2020,Pro,tienda_C,4881
7/18/2020,Pro,tienda_C,1783
5/6/2021,Pro,tienda_C,4770
3/17/2021,Pro,tienda_C,5290
6/24/2020,Pro,tienda_C,3175
6/6/2021,Pro,tienda_C,1736
2/13/2021,Pro,tienda_C,1565
11/4/2020,Pro,tienda_C,5555
4/4/2021,Pro,tienda_C,1260
9/8/2020,Pro,tienda_C,4984
9/19/2020,Pro,tienda_C,2121
11/16/2020,Pro,tienda_C,5538
1/28/2021,Pro,tienda_C,5343
12/23/2020,Pro,tienda_C,5042
12/9/2020,Pro,tienda_C,6075
6/17/2021,Pro,tienda_C,4848
5/29/2021,Pro,tienda_C,1563
7/24/2020,Pro,tienda_C,4364
3/5/2021,Pro,tienda_C,4804
6/26/2020,Pro,tienda_C,2936
6/8/2020,Pro,tienda_C,2977
5/17/2020,Pro,tienda_C,0
3/16/2020,Pro,tienda_C,0
8/27/2020,Pro,tienda_C,4851
11/25/2020,Pro,tienda_C,5108
5/9/2021,Pro,tienda_C,1795
5/31/2021,Pro,tienda_C,2694
11/19/2020,Pro,tienda_C,5734
11/28/2020,Pro,tienda_C,1692
3/8/2021,Pro,tienda_C,5646
2/21/2020,Pro,tienda_C,0
3/29/2020,Pro,tienda_C,0
3/18/2020,Pro,tienda_C,6
2/20/2020,Pro,tienda_C,2
1/24/2021,Pro,tienda_C,1886
4/18/2021,Pro,tienda_C,1704
9/23/2020,Pro,tienda_C,5425
7/23/2020,Pro,tienda_C,5112
1/29/2021,Pro,tienda_C,4786
12/15/2020,Pro,tienda_C,5806
6/18/2021,Pro,tienda_C,4178
4/2/2021,Pro,tienda_C,3247
6/3/2020,Pro,tienda_C,2793
7/22/2020,Pro,tienda_C,5041
8/22/2020,Pro,tienda_C,1861
9/4/2020,Pro,tienda_C,3883
9/26/2020,Pro,tienda_C,2364
2/18/2021,Pro,tienda_C,4893
3/2/2021,Pro,tienda_C,5610
12/18/2020,Pro,tienda_C,4889
3/6/2021,Pro,tienda_C,1891
9/21/2020,Pro,tienda_C,5314
1/6/2021,Pro,tienda_C,4759
8/19/2020,Pro,tienda_C,5105
6/18/2020,Pro,tienda_C,3331
1/19/2021,Pro,tienda_C,5222
7/28/2020,Pro,tienda_C,5267
6/12/2021,Pro,tienda_C,1886
5/18/2020,Pro,tienda_C,2
4/27/2020,Pro,tienda_C,8
6/21/2020,Pro,tienda_C,1002
7/1/2020,Pro,tienda_C,3374
2/13/2020,Pro,tienda_C,4
2/27/2020,Pro,tienda_C,0
4/7/2020,Pro,tienda_C,0
3/15/2020,Pro,tienda_C,0
3/14/2020,Pro,tienda_C,0
3/21/2021,Pro,tienda_C,1852
6/14/2020,Pro,tienda_C,1067
1/3/2021,Pro,tienda_C,1368
2/17/2021,Pro,tienda_C,5414
4/26/2021,Pro,tienda_C,5059
2/22/2021,Pro,tienda_C,5177
11/26/2020,Pro,tienda_C,3622
12/7/2020,Pro,tienda_C,5777
1/22/2021,Pro,tienda_C,4767
11/27/2020,Pro,tienda_C,3300
3/30/2021,Pro,tienda_C,5261
8/8/2020,Pro,tienda_C,1861
3/3/2021,Pro,tienda_C,5793
5/27/2021,Pro,tienda_C,5143
4/8/2021,Pro,tienda_C,4963
6/6/2020,Pro,tienda_C,1157
5/30/2021,Pro,tienda_C,1500
8/29/2020,Pro,tienda_C,1939
6/23/2020,Pro,tienda_C,3363
6/12/2020,Pro,tienda_C,2750
11/22/2020,Pro,tienda_C,2268
9/24/2020,Pro,tienda_C,5315
4/23/2021,Pro,tienda_C,4274
11/13/2020,Pro,tienda_C,5068
6/3/2021,Pro,tienda_C,4794
4/10/2021,Pro,tienda_C,1634
6/7/2020,Pro,tienda_C,415
3/12/2020,Pro,tienda_C,0
5/9/2020,Pro,tienda_C,0
5/12/2020,Pro,tienda_C,6
3/26/2020,Pro,tienda_C,0
5/6/2020,Pro,tienda_C,0
12/10/2020,Pro,tienda_C,5847
5/22/2021,Pro,tienda_C,1636
6/9/2020,Pro,tienda_C,3167
8/3/2020,Pro,tienda_C,4913
7/7/2020,Pro,tienda_C,3204
11/7/2020,Pro,tienda_C,2188
12/20/2020,Pro,tienda_C,2130
3/11/2021,Pro,tienda_C,5196
9/13/2020,Pro,tienda_C,2118
8/30/2020,Pro,tienda_C,2051
9/22/2020,Pro,tienda_C,5387
12/30/2020,Pro,tienda_C,3872
2/4/2021,Pro,tienda_C,5401
2/24/2020,Pro,tienda_C,0
12/24/2020,Pro,tienda_C,2959
5/19/2021,Pro,tienda_C,4868
12/8/2020,Pro,tienda_C,5984
1/5/2021,Pro,tienda_C,4948
2/3/2020,Pro,tienda_C,2
6/11/2021,Pro,tienda_C,4509
6/16/2020,Pro,tienda_C,3135
6/16/2021,Pro,tienda_C,4976
2/19/2021,Pro,tienda_C,4470
3/29/2021,Pro,tienda_C,5177
5/20/2021,Pro,tienda_C,4502
4/5/2021,Pro,tienda_C,4097
8/24/2020,Pro,tienda_C,5006
4/28/2021,Pro,tienda_C,4789
4/14/2020,Pro,tienda_C,0
2/6/2020,Pro,tienda_C,2
3/22/2020,Pro,tienda_C,0
3/20/2020,Pro,tienda_C,0
4/28/2020,Pro,tienda_C,2
2/19/2020,Pro,tienda_C,14
6/25/2021,Pro,tienda_C,0
3/23/2020,Pro,tienda_C,0
7/20/2020,Pro,tienda_C,5140
3/14/2021,Pro,tienda_C,1771
5/12/2021,Pro,tienda_C,5045
10/31/2020,Pro,tienda_C,1685
7/10/2020,Pro,tienda_C,4482
2/20/2021,Pro,tienda_C,1944
1/23/2021,Pro,tienda_C,1867
8/11/2020,Pro,tienda_C,5202
2/6/2021,Pro,tienda_C,2037
6/30/2020,Pro,tienda_C,3144
5/24/2020,Pro,tienda_C,645
3/27/2020,Pro,tienda_C,0
3/10/2020,Pro,tienda_C,4
5/4/2020,Pro,tienda_C,10
2/28/2020,Pro,tienda_C,2
4/30/2020,Pro,tienda_C,2
3/21/2020,Pro,tienda_C,0
9/6/2020,Pro,tienda_C,1757
12/27/2020,Pro,tienda_C,1611
5/11/2021,Pro,tienda_C,5159
9/28/2020,Pro,tienda_C,5373
8/21/2020,Pro,tienda_C,4135
3/4/2021,Pro,tienda_C,5460
1/13/2021,Pro,tienda_C,5363
5/4/2021,Pro,tienda_C,4417
12/4/2020,Pro,tienda_C,5158
3/22/2021,Pro,tienda_C,5475
5/15/2021,Pro,tienda_C,1792
7/29/2020,Pro,tienda_C,5347
3/25/2021,Pro,tienda_C,5430
6/22/2020,Pro,tienda_C,3147
3/30/2020,Pro,tienda_C,6
6/8/2021,Pro,tienda_C,5052
6/20/2020,Pro,tienda_C,1009
3/16/2021,Pro,tienda_C,5593
12/3/2020,Pro,tienda_C,5962
8/23/2020,Pro,tienda_C,1890
5/29/2020,Pro,tienda_C,2789
5/28/2021,Pro,tienda_C,4199
5/2/2020,Pro,tienda_C,0
12/17/2020,Pro,tienda_C,6045
5/13/2021,Pro,tienda_C,4056
6/11/2020,Pro,tienda_C,3106
6/17/2020,Pro,tienda_C,3217
1/11/2021,Pro,tienda_C,5254
11/20/2020,Pro,tienda_C,4931
6/29/2020,Pro,tienda_C,3451
5/20/2020,Pro,tienda_C,2973
11/9/2020,Pro,tienda_C,5418
4/16/2020,Pro,tienda_C,2
7/5/2020,Pro,tienda_C,878
5/30/2020,Pro,tienda_C,1068
12/5/2020,Pro,tienda_C,2069
3/1/2020,Pro,tienda_C,0
4/11/2020,Pro,tienda_C,0
9/17/2020,Pro,tienda_C,5089
8/16/2020,Pro,tienda_C,2149
11/23/2020,Pro,tienda_C,5770
6/9/2021,Pro,tienda_C,4906
11/11/2020,Pro,tienda_C,5034
2/23/2021,Pro,tienda_C,5394
5/8/2021,Pro,tienda_C,1581
4/11/2021,Pro,tienda_C,1967
4/6/2021,Pro,tienda_C,5059
4/19/2020,Pro,tienda_C,0
4/26/2020,Pro,tienda_C,0
4/24/2020,Pro,tienda_C,8
4/15/2020,Pro,tienda_C,0
5/11/2020,Pro,tienda_C,2
4/13/2020,Pro,tienda_C,0
3/5/2020,Pro,tienda_C,2
2/7/2020,Pro,tienda_C,0
5/1/2020,Pro,tienda_C,0
4/22/2021,Pro,tienda_C,4820
6/14/2021,Pro,tienda_C,4702
12/12/2020,Pro,tienda_C,2198
3/13/2020,Pro,tienda_C,9
12/13/2020,Pro,tienda_C,2285
12/2/2020,Pro,tienda_C,5847
6/28/2020,Pro,tienda_C,1229
3/24/2021,Pro,tienda_C,5505
4/15/2021,Pro,tienda_C,5277
8/1/2020,Pro,tienda_C,1780
7/15/2020,Pro,tienda_C,4971
6/22/2021,Pro,tienda_C,4923
5/25/2020,Pro,tienda_C,1296
2/9/2020,Pro,tienda_C,0
1/18/2021,Pro,tienda_C,4138
5/17/2021,Pro,tienda_C,4691
5/23/2021,Pro,tienda_C,1789
12/26/2020,Pro,tienda_C,1050
3/12/2021,Pro,tienda_C,4896
3/31/2020,Pro,tienda_C,3
2/24/2021,Pro,tienda_C,5634
1/10/2021,Pro,tienda_C,1863
4/21/2021,Pro,tienda_C,4760
6/10/2021,Pro,tienda_C,5045
11/8/2020,Pro,tienda_C,2099
8/2/2020,Pro,tienda_C,1924
8/10/2020,Pro,tienda_C,5256
5/7/2021,Pro,tienda_C,4479
1/1/2021,Pro,tienda_C,846
12/28/2020,Pro,tienda_C,4559
4/1/2021,Pro,tienda_C,5031
12/19/2020,Pro,tienda_C,2168
2/15/2021,Pro,tienda_C,3872
5/25/2021,Pro,tienda_C,4651
8/12/2020,Pro,tienda_C,5176
1/4/2021,Pro,tienda_C,4721
11/3/2020,Pro,tienda_C,5721
4/27/2021,Pro,tienda_C,4568
1/16/2021,Pro,tienda_C,1744
1/14/2021,Pro,tienda_C,5148
6/27/2020,Pro,tienda_C,1061
3/9/2021,Pro,tienda_C,5392
9/7/2020,Pro,tienda_C,3141
5/13/2020,Pro,tienda_C,2
3/19/2021,Pro,tienda_C,4559
5/31/2020,Pro,tienda_C,872
6/4/2020,Pro,tienda_C,2768
3/8/2020,Pro,tienda_C,0
2/2/2021,Pro,tienda_C,5782
1/15/2021,Pro,tienda_C,4568
5/14/2020,Pro,tienda_C,0
3/2/2020,Pro,tienda_C,6
2/4/2020,Pro,tienda_C,0
3/6/2020,Pro,tienda_C,4
4/20/2020,Pro,tienda_C,3
5/16/2020,Pro,tienda_C,0
8/9/2020,Pro,tienda_C,1976
7/12/2020,Pro,tienda_C,2080
2/27/2021,Pro,tienda_C,1690
4/29/2021,Pro,tienda_C,4713
3/20/2021,Pro,tienda_C,1759
1/7/2021,Pro,tienda_C,4833
2/14/2021,Pro,tienda_C,1601
4/25/2021,Pro,tienda_C,1926
11/2/2020,Pro,tienda_C,5433
7/17/2020,Pro,tienda_C,4393
6/2/2020,Pro,tienda_C,2903
6/19/2021,Pro,tienda_C,1614
6/5/2021,Pro,tienda_C,1706
4/5/2020,Pro,tienda_C,0
9/25/2020,Pro,tienda_C,4748
6/5/2020,Pro,tienda_C,2756
2/28/2021,Pro,tienda_C,1913
12/6/2020,Pro,tienda_C,2328
2/11/2021,Pro,tienda_C,4923
9/29/2020,Pro,tienda_C,5170
2/12/2020,Pro,tienda_C,0
7/8/2020,Pro,tienda_C,3308
7/4/2020,Pro,tienda_C,873
5/19/2020,Pro,tienda_C,2
3/25/2020,Pro,tienda_C,0
4/2/2020,Pro,tienda_C,0
4/10/2020,Pro,tienda_C,0
5/10/2020,Pro,tienda_C,0
2/16/2020,Pro,tienda_C,0
11/12/2020,Pro,tienda_C,5758
8/26/2020,Pro,tienda_C,4954
1/25/2021,Pro,tienda_C,5451
7/11/2020,Pro,tienda_C,1969
9/12/2020,Pro,tienda_C,2089
5/27/2020,Pro,tienda_C,2811
5/1/2021,Pro,tienda_C,1459
5/14/2021,Pro,tienda_C,3864
6/1/2021,Pro,tienda_C,4569
7/3/2020,Pro,tienda_C,1871
12/21/2020,Pro,tienda_C,5457
9/9/2020,Pro,tienda_C,5231
2/1/2021,Pro,tienda_C,5565
2/12/2021,Pro,tienda_C,4394
3/7/2020,Pro,tienda_C,0
1/9/2021,Pro,tienda_C,1644
3/28/2021,Pro,tienda_C,1858
1/20/2021,Pro,tienda_C,5243
6/20/2021,Pro,tienda_C,1841
4/14/2021,Pro,tienda_C,5145
7/14/2020,Pro,tienda_C,5263
8/28/2020,Pro,tienda_C,4415
11/17/2020,Pro,tienda_C,5962
5/16/2021,Pro,tienda_C,1806
3/11/2020,Pro,tienda_C,1
4/3/2020,Pro,tienda_C,0
2/2/2020,Pro,tienda_C,0
2/10/2020,Pro,tienda_C,4
4/12/2020,Pro,tienda_C,0
4/22/2020,Pro,tienda_C,4
6/2/2021,Pro,tienda_C,4433
